dateday,season,month,hour,holiday,weekday,workingday,weather,casual,registered,count
2012-05-18,summer,May,Malam,0,Jumat,1,Clear/Partly Cloudy,41,133,174
2012-05-19,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,30,118,148
2012-05-19,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,20,84,104
2012-05-19,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,13,56,69
2012-05-19,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,10,23,33
2012-05-19,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,6,8,14
2012-05-19,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,1,11,12
2012-05-19,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,12,38,50
2012-05-19,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,28,67,95
2012-05-19,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,33,162,195
2012-05-19,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,79,213,292
2012-05-19,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,177,275,452
2012-05-19,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,235,351,586
2012-05-19,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,276,366,642
2012-05-19,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,332,372,704
2012-05-19,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,361,369,730
2012-05-19,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,356,316,672
2012-05-19,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,331,311,642
2012-05-19,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,279,347,626
2012-05-19,summer,May,Malam,0,Sabtu,0,Clear/Partly Cloudy,254,391,645
2012-05-19,summer,May,Malam,0,Sabtu,0,Clear/Partly Cloudy,203,229,432
2012-05-19,summer,May,Malam,0,Sabtu,0,Clear/Partly Cloudy,118,197,315
2012-05-19,summer,May,Malam,0,Sabtu,0,Clear/Partly Cloudy,81,178,259
2012-05-19,summer,May,Malam,0,Sabtu,0,Clear/Partly Cloudy,104,234,338
2012-05-19,summer,May,Malam,0,Sabtu,0,Clear/Partly Cloudy,71,168,239
2012-05-20,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,42,128,170
2012-05-20,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,28,102,130
2012-05-20,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,36,62,98
2012-05-20,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,26,40,66
2012-05-20,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,2,14,16
2012-05-20,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,1,7,8
2012-05-20,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,4,21,25
2012-05-20,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,35,55,90
2012-05-20,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,51,120,171
2012-05-20,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,129,184,313
2012-05-20,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,174,258,432
2012-05-20,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,258,323,581
2012-05-20,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,247,390,637
2012-05-20,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,244,363,607
2012-05-20,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,236,307,543
2012-05-20,summer,May,Siang,0,Minggu,0,Misty/Cloudy,246,256,502
2012-05-20,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,238,339,577
2012-05-20,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,209,340,549
2012-05-20,summer,May,Malam,0,Minggu,0,Clear/Partly Cloudy,146,328,474
2012-05-20,summer,May,Malam,0,Minggu,0,Clear/Partly Cloudy,142,260,402
2012-05-20,summer,May,Malam,0,Minggu,0,Clear/Partly Cloudy,83,191,274
2012-05-20,summer,May,Malam,0,Minggu,0,Clear/Partly Cloudy,51,182,233
2012-05-20,summer,May,Malam,0,Minggu,0,Clear/Partly Cloudy,44,101,145
2012-05-20,summer,May,Malam,0,Minggu,0,Light Snow/Rain,32,54,86
2012-05-21,summer,May,Dini Hari,0,Senin,1,Light Snow/Rain,12,28,40
2012-05-21,summer,May,Dini Hari,0,Senin,1,Light Snow/Rain,4,11,15
2012-05-21,summer,May,Dini Hari,0,Senin,1,Light Snow/Rain,2,9,11
2012-05-21,summer,May,Dini Hari,0,Senin,1,Misty/Cloudy,0,2,2
2012-05-21,summer,May,Dini Hari,0,Senin,1,Light Snow/Rain,2,5,7
2012-05-21,summer,May,Dini Hari,0,Senin,1,Light Snow/Rain,1,14,15
2012-05-21,summer,May,Pagi,0,Senin,1,Light Snow/Rain,3,76,79
2012-05-21,summer,May,Pagi,0,Senin,1,Light Snow/Rain,7,146,153
2012-05-21,summer,May,Pagi,0,Senin,1,Light Snow/Rain,12,258,270
2012-05-21,summer,May,Pagi,0,Senin,1,Light Snow/Rain,14,172,186
2012-05-21,summer,May,Pagi,0,Senin,1,Light Snow/Rain,28,71,99
2012-05-21,summer,May,Pagi,0,Senin,1,Misty/Cloudy,24,82,106
2012-05-21,summer,May,Siang,0,Senin,1,Misty/Cloudy,46,124,170
2012-05-21,summer,May,Siang,0,Senin,1,Light Snow/Rain,49,135,184
2012-05-21,summer,May,Siang,0,Senin,1,Light Snow/Rain,45,135,180
2012-05-21,summer,May,Siang,0,Senin,1,Misty/Cloudy,67,158,225
2012-05-21,summer,May,Siang,0,Senin,1,Misty/Cloudy,46,269,315
2012-05-21,summer,May,Siang,0,Senin,1,Misty/Cloudy,40,468,508
2012-05-21,summer,May,Malam,0,Senin,1,Clear/Partly Cloudy,52,478,530
2012-05-21,summer,May,Malam,0,Senin,1,Clear/Partly Cloudy,57,391,448
2012-05-21,summer,May,Malam,0,Senin,1,Clear/Partly Cloudy,44,292,336
2012-05-21,summer,May,Malam,0,Senin,1,Clear/Partly Cloudy,31,210,241
2012-05-21,summer,May,Malam,0,Senin,1,Misty/Cloudy,26,116,142
2012-05-21,summer,May,Malam,0,Senin,1,Clear/Partly Cloudy,18,79,97
2012-05-22,summer,May,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,10,26,36
2012-05-22,summer,May,Dini Hari,0,Selasa,1,Misty/Cloudy,11,16,27
2012-05-22,summer,May,Dini Hari,0,Selasa,1,Misty/Cloudy,1,10,11
2012-05-22,summer,May,Dini Hari,0,Selasa,1,Misty/Cloudy,0,5,5
2012-05-22,summer,May,Dini Hari,0,Selasa,1,Misty/Cloudy,0,7,7
2012-05-22,summer,May,Dini Hari,0,Selasa,1,Light Snow/Rain,0,17,17
2012-05-22,summer,May,Pagi,0,Selasa,1,Light Snow/Rain,8,129,137
2012-05-22,summer,May,Pagi,0,Selasa,1,Light Snow/Rain,9,315,324
2012-05-22,summer,May,Pagi,0,Selasa,1,Misty/Cloudy,20,570,590
2012-05-22,summer,May,Pagi,0,Selasa,1,Misty/Cloudy,46,287,333
2012-05-22,summer,May,Pagi,0,Selasa,1,Misty/Cloudy,52,148,200
2012-05-22,summer,May,Pagi,0,Selasa,1,Misty/Cloudy,39,150,189
2012-05-22,summer,May,Siang,0,Selasa,1,Misty/Cloudy,76,178,254
2012-05-22,summer,May,Siang,0,Selasa,1,Misty/Cloudy,48,195,243
2012-05-22,summer,May,Siang,0,Selasa,1,Misty/Cloudy,73,149,222
2012-05-22,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,54,191,245
2012-05-22,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,70,316,386
2012-05-22,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,69,716,785
2012-05-22,summer,May,Malam,0,Selasa,1,Clear/Partly Cloudy,76,709,785
2012-05-22,summer,May,Malam,0,Selasa,1,Clear/Partly Cloudy,44,320,364
2012-05-22,summer,May,Malam,0,Selasa,1,Clear/Partly Cloudy,54,319,373
2012-05-22,summer,May,Malam,0,Selasa,1,Clear/Partly Cloudy,28,233,261
2012-05-22,summer,May,Malam,0,Selasa,1,Clear/Partly Cloudy,17,157,174
2012-05-22,summer,May,Malam,0,Selasa,1,Clear/Partly Cloudy,14,91,105
2012-05-23,summer,May,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,19,28,47
2012-05-23,summer,May,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,23,9,32
2012-05-23,summer,May,Dini Hari,0,Rabu,1,Misty/Cloudy,2,10,12
2012-05-23,summer,May,Dini Hari,0,Rabu,1,Clear/Partly Cloudy,0,5,5
2012-05-23,summer,May,Dini Hari,0,Rabu,1,Light Snow/Rain,0,3,3
2012-05-23,summer,May,Dini Hari,0,Rabu,1,Light Snow/Rain,6,29,35
2012-05-23,summer,May,Pagi,0,Rabu,1,Clear/Partly Cloudy,6,154,160
2012-05-23,summer,May,Pagi,0,Rabu,1,Clear/Partly Cloudy,16,452,468
2012-05-23,summer,May,Pagi,0,Rabu,1,Clear/Partly Cloudy,38,681,719
2012-05-23,summer,May,Pagi,0,Rabu,1,Misty/Cloudy,39,258,297
2012-05-23,summer,May,Pagi,0,Rabu,1,Clear/Partly Cloudy,52,139,191
2012-05-23,summer,May,Pagi,0,Rabu,1,Clear/Partly Cloudy,46,151,197
2012-05-23,summer,May,Siang,0,Rabu,1,Misty/Cloudy,42,206,248
2012-05-23,summer,May,Siang,0,Rabu,1,Misty/Cloudy,69,201,270
2012-05-23,summer,May,Siang,0,Rabu,1,Clear/Partly Cloudy,67,181,248
2012-05-23,summer,May,Siang,0,Rabu,1,Misty/Cloudy,65,192,257
2012-05-23,summer,May,Siang,0,Rabu,1,Light Snow/Rain,62,216,278
2012-05-23,summer,May,Siang,0,Rabu,1,Light Snow/Rain,45,240,285
2012-05-23,summer,May,Malam,0,Rabu,1,Light Snow/Rain,31,296,327
2012-05-23,summer,May,Malam,0,Rabu,1,Misty/Cloudy,40,336,376
2012-05-23,summer,May,Malam,0,Rabu,1,Misty/Cloudy,28,267,295
2012-05-23,summer,May,Malam,0,Rabu,1,Misty/Cloudy,24,221,245
2012-05-23,summer,May,Malam,0,Rabu,1,Misty/Cloudy,23,136,159
2012-05-23,summer,May,Malam,0,Rabu,1,Clear/Partly Cloudy,23,83,106
2012-05-24,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,7,49,56
2012-05-24,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,9,21,30
2012-05-24,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,1,15,16
2012-05-24,summer,May,Dini Hari,0,Kamis,1,Misty/Cloudy,1,3,4
2012-05-24,summer,May,Dini Hari,0,Kamis,1,Misty/Cloudy,0,5,5
2012-05-24,summer,May,Dini Hari,0,Kamis,1,Misty/Cloudy,1,29,30
2012-05-24,summer,May,Pagi,0,Kamis,1,Misty/Cloudy,10,146,156
2012-05-24,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,22,393,415
2012-05-24,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,33,659,692
2012-05-24,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,34,267,301
2012-05-24,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,47,138,185
2012-05-24,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,61,160,221
2012-05-24,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,76,213,289
2012-05-24,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,69,233,302
2012-05-24,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,72,180,252
2012-05-24,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,69,222,291
2012-05-24,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,61,329,390
2012-05-24,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,120,678,798
2012-05-24,summer,May,Malam,0,Kamis,1,Clear/Partly Cloudy,118,634,752
2012-05-24,summer,May,Malam,0,Kamis,1,Clear/Partly Cloudy,76,416,492
2012-05-24,summer,May,Malam,0,Kamis,1,Misty/Cloudy,55,343,398
2012-05-24,summer,May,Malam,0,Kamis,1,Light Snow/Rain,48,237,285
2012-05-24,summer,May,Malam,0,Kamis,1,Misty/Cloudy,33,210,243
2012-05-24,summer,May,Malam,0,Kamis,1,Misty/Cloudy,36,131,167
2012-05-25,summer,May,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,10,63,73
2012-05-25,summer,May,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,8,34,42
2012-05-25,summer,May,Dini Hari,0,Jumat,1,Misty/Cloudy,7,16,23
2012-05-25,summer,May,Dini Hari,0,Jumat,1,Misty/Cloudy,8,6,14
2012-05-25,summer,May,Dini Hari,0,Jumat,1,Misty/Cloudy,3,6,9
2012-05-25,summer,May,Dini Hari,0,Jumat,1,Misty/Cloudy,2,28,30
2012-05-25,summer,May,Pagi,0,Jumat,1,Misty/Cloudy,5,108,113
2012-05-25,summer,May,Pagi,0,Jumat,1,Misty/Cloudy,7,352,359
2012-05-25,summer,May,Pagi,0,Jumat,1,Misty/Cloudy,32,551,583
2012-05-25,summer,May,Pagi,0,Jumat,1,Misty/Cloudy,52,288,340
2012-05-25,summer,May,Pagi,0,Jumat,1,Clear/Partly Cloudy,69,163,232
2012-05-25,summer,May,Pagi,0,Jumat,1,Clear/Partly Cloudy,90,193,283
2012-05-25,summer,May,Siang,0,Jumat,1,Clear/Partly Cloudy,84,237,321
2012-05-25,summer,May,Siang,0,Jumat,1,Clear/Partly Cloudy,86,247,333
2012-05-25,summer,May,Siang,0,Jumat,1,Clear/Partly Cloudy,104,263,367
2012-05-25,summer,May,Siang,0,Jumat,1,Clear/Partly Cloudy,106,360,466
2012-05-25,summer,May,Siang,0,Jumat,1,Clear/Partly Cloudy,137,447,584
2012-05-25,summer,May,Siang,0,Jumat,1,Clear/Partly Cloudy,124,529,653
2012-05-25,summer,May,Malam,0,Jumat,1,Clear/Partly Cloudy,131,391,522
2012-05-25,summer,May,Malam,0,Jumat,1,Clear/Partly Cloudy,111,293,404
2012-05-25,summer,May,Malam,0,Jumat,1,Clear/Partly Cloudy,80,270,350
2012-05-25,summer,May,Malam,0,Jumat,1,Clear/Partly Cloudy,62,193,255
2012-05-25,summer,May,Malam,0,Jumat,1,Clear/Partly Cloudy,65,147,212
2012-05-25,summer,May,Malam,0,Jumat,1,Clear/Partly Cloudy,34,132,166
2012-05-26,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,18,98,116
2012-05-26,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,18,64,82
2012-05-26,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,9,55,64
2012-05-26,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,9,22,31
2012-05-26,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,0,2,2
2012-05-26,summer,May,Dini Hari,0,Sabtu,0,Clear/Partly Cloudy,0,10,10
2012-05-26,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,6,25,31
2012-05-26,summer,May,Pagi,0,Sabtu,0,Misty/Cloudy,10,44,54
2012-05-26,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,38,103,141
2012-05-26,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,97,192,289
2012-05-26,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,181,256,437
2012-05-26,summer,May,Pagi,0,Sabtu,0,Clear/Partly Cloudy,208,312,520
2012-05-26,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,236,293,529
2012-05-26,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,265,274,539
2012-05-26,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,307,257,564
2012-05-26,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,274,239,513
2012-05-26,summer,May,Siang,0,Sabtu,0,Clear/Partly Cloudy,261,243,504
2012-05-26,summer,May,Siang,0,Sabtu,0,Misty/Cloudy,235,227,462
2012-05-26,summer,May,Malam,0,Sabtu,0,Misty/Cloudy,199,216,415
2012-05-26,summer,May,Malam,0,Sabtu,0,Misty/Cloudy,159,214,373
2012-05-26,summer,May,Malam,0,Sabtu,0,Misty/Cloudy,103,152,255
2012-05-26,summer,May,Malam,0,Sabtu,0,Misty/Cloudy,100,151,251
2012-05-26,summer,May,Malam,0,Sabtu,0,Clear/Partly Cloudy,86,118,204
2012-05-26,summer,May,Malam,0,Sabtu,0,Clear/Partly Cloudy,36,114,150
2012-05-27,summer,May,Dini Hari,0,Minggu,0,Misty/Cloudy,48,89,137
2012-05-27,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,17,61,78
2012-05-27,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,16,45,61
2012-05-27,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,11,25,36
2012-05-27,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,4,7,11
2012-05-27,summer,May,Dini Hari,0,Minggu,0,Clear/Partly Cloudy,2,5,7
2012-05-27,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,8,14,22
2012-05-27,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,22,30,52
2012-05-27,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,69,82,151
2012-05-27,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,130,140,270
2012-05-27,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,209,215,424
2012-05-27,summer,May,Pagi,0,Minggu,0,Clear/Partly Cloudy,268,251,519
2012-05-27,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,301,269,570
2012-05-27,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,270,228,498
2012-05-27,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,317,230,547
2012-05-27,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,290,245,535
2012-05-27,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,258,243,501
2012-05-27,summer,May,Siang,0,Minggu,0,Clear/Partly Cloudy,275,247,522
2012-05-27,summer,May,Malam,0,Minggu,0,Clear/Partly Cloudy,266,252,518
2012-05-27,summer,May,Malam,0,Minggu,0,Clear/Partly Cloudy,230,212,442
2012-05-27,summer,May,Malam,0,Minggu,0,Clear/Partly Cloudy,168,224,392
2012-05-27,summer,May,Malam,0,Minggu,0,Light Snow/Rain,64,79,143
2012-05-27,summer,May,Malam,0,Minggu,0,Light Snow/Rain,9,50,59
2012-05-27,summer,May,Malam,0,Minggu,0,Light Snow/Rain,31,65,96
2012-05-28,summer,May,Dini Hari,1,Senin,0,Clear/Partly Cloudy,21,44,65
2012-05-28,summer,May,Dini Hari,1,Senin,0,Misty/Cloudy,14,45,59
2012-05-28,summer,May,Dini Hari,1,Senin,0,Clear/Partly Cloudy,20,28,48
2012-05-28,summer,May,Dini Hari,1,Senin,0,Clear/Partly Cloudy,6,12,18
2012-05-28,summer,May,Dini Hari,1,Senin,0,Clear/Partly Cloudy,2,4,6
2012-05-28,summer,May,Dini Hari,1,Senin,0,Clear/Partly Cloudy,4,5,9
2012-05-28,summer,May,Pagi,1,Senin,0,Clear/Partly Cloudy,6,14,20
2012-05-28,summer,May,Pagi,1,Senin,0,Clear/Partly Cloudy,24,43,67
2012-05-28,summer,May,Pagi,1,Senin,0,Clear/Partly Cloudy,62,93,155
2012-05-28,summer,May,Pagi,1,Senin,0,Clear/Partly Cloudy,121,142,263
2012-05-28,summer,May,Pagi,1,Senin,0,Clear/Partly Cloudy,189,175,364
2012-05-28,summer,May,Pagi,1,Senin,0,Clear/Partly Cloudy,254,222,476
2012-05-28,summer,May,Siang,1,Senin,0,Clear/Partly Cloudy,233,292,525
2012-05-28,summer,May,Siang,1,Senin,0,Clear/Partly Cloudy,272,284,556
2012-05-28,summer,May,Siang,1,Senin,0,Clear/Partly Cloudy,238,227,465
2012-05-28,summer,May,Siang,1,Senin,0,Clear/Partly Cloudy,181,279,460
2012-05-28,summer,May,Siang,1,Senin,0,Clear/Partly Cloudy,223,278,501
2012-05-28,summer,May,Siang,1,Senin,0,Clear/Partly Cloudy,158,247,405
2012-05-28,summer,May,Malam,1,Senin,0,Clear/Partly Cloudy,132,251,383
2012-05-28,summer,May,Malam,1,Senin,0,Clear/Partly Cloudy,148,247,395
2012-05-28,summer,May,Malam,1,Senin,0,Clear/Partly Cloudy,114,203,317
2012-05-28,summer,May,Malam,1,Senin,0,Clear/Partly Cloudy,66,181,247
2012-05-28,summer,May,Malam,1,Senin,0,Clear/Partly Cloudy,47,110,157
2012-05-28,summer,May,Malam,1,Senin,0,Clear/Partly Cloudy,22,60,82
2012-05-29,summer,May,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,12,33,45
2012-05-29,summer,May,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,1,13,14
2012-05-29,summer,May,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,0,8,8
2012-05-29,summer,May,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,1,2,3
2012-05-29,summer,May,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,0,5,5
2012-05-29,summer,May,Dini Hari,0,Selasa,1,Clear/Partly Cloudy,1,32,33
2012-05-29,summer,May,Pagi,0,Selasa,1,Clear/Partly Cloudy,9,145,154
2012-05-29,summer,May,Pagi,0,Selasa,1,Clear/Partly Cloudy,19,431,450
2012-05-29,summer,May,Pagi,0,Selasa,1,Clear/Partly Cloudy,46,588,634
2012-05-29,summer,May,Pagi,0,Selasa,1,Clear/Partly Cloudy,26,231,257
2012-05-29,summer,May,Pagi,0,Selasa,1,Clear/Partly Cloudy,67,116,183
2012-05-29,summer,May,Pagi,0,Selasa,1,Clear/Partly Cloudy,50,147,197
2012-05-29,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,56,181,237
2012-05-29,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,63,176,239
2012-05-29,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,80,158,238
2012-05-29,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,71,185,256
2012-05-29,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,73,320,393
2012-05-29,summer,May,Siang,0,Selasa,1,Clear/Partly Cloudy,107,674,781
2012-05-29,summer,May,Malam,0,Selasa,1,Clear/Partly Cloudy,78,632,710
2012-05-29,summer,May,Malam,0,Selasa,1,Clear/Partly Cloudy,69,457,526
2012-05-29,summer,May,Malam,0,Selasa,1,Light Snow/Rain,36,168,204
2012-05-29,summer,May,Malam,0,Selasa,1,Light Snow/Rain,3,68,71
2012-05-29,summer,May,Malam,0,Selasa,1,Misty/Cloudy,2,53,55
2012-05-29,summer,May,Malam,0,Selasa,1,Light Snow/Rain,10,40,50
2012-05-30,summer,May,Dini Hari,0,Rabu,1,Light Snow/Rain,4,32,36
2012-05-30,summer,May,Dini Hari,0,Rabu,1,Light Snow/Rain,0,4,4
2012-05-30,summer,May,Dini Hari,0,Rabu,1,Light Snow/Rain,1,4,5
2012-05-30,summer,May,Dini Hari,0,Rabu,1,Light Snow/Rain,0,5,5
2012-05-30,summer,May,Dini Hari,0,Rabu,1,Misty/Cloudy,0,6,6
2012-05-30,summer,May,Dini Hari,0,Rabu,1,Misty/Cloudy,1,40,41
2012-05-30,summer,May,Pagi,0,Rabu,1,Misty/Cloudy,5,139,144
2012-05-30,summer,May,Pagi,0,Rabu,1,Light Snow/Rain,14,469,483
2012-05-30,summer,May,Pagi,0,Rabu,1,Misty/Cloudy,29,642,671
2012-05-30,summer,May,Pagi,0,Rabu,1,Misty/Cloudy,23,282,305
2012-05-30,summer,May,Pagi,0,Rabu,1,Misty/Cloudy,39,138,177
2012-05-30,summer,May,Pagi,0,Rabu,1,Misty/Cloudy,53,155,208
2012-05-30,summer,May,Siang,0,Rabu,1,Clear/Partly Cloudy,33,220,253
2012-05-30,summer,May,Siang,0,Rabu,1,Clear/Partly Cloudy,53,236,289
2012-05-30,summer,May,Siang,0,Rabu,1,Clear/Partly Cloudy,44,208,252
2012-05-30,summer,May,Siang,0,Rabu,1,Clear/Partly Cloudy,54,221,275
2012-05-30,summer,May,Siang,0,Rabu,1,Clear/Partly Cloudy,46,352,398
2012-05-30,summer,May,Siang,0,Rabu,1,Clear/Partly Cloudy,83,756,839
2012-05-30,summer,May,Malam,0,Rabu,1,Clear/Partly Cloudy,50,746,796
2012-05-30,summer,May,Malam,0,Rabu,1,Clear/Partly Cloudy,50,506,556
2012-05-30,summer,May,Malam,0,Rabu,1,Misty/Cloudy,57,374,431
2012-05-30,summer,May,Malam,0,Rabu,1,Clear/Partly Cloudy,41,263,304
2012-05-30,summer,May,Malam,0,Rabu,1,Clear/Partly Cloudy,26,191,217
2012-05-30,summer,May,Malam,0,Rabu,1,Clear/Partly Cloudy,39,121,160
2012-05-31,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,13,48,61
2012-05-31,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,4,22,26
2012-05-31,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,6,8,14
2012-05-31,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,8,8
2012-05-31,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,0,8,8
2012-05-31,summer,May,Dini Hari,0,Kamis,1,Clear/Partly Cloudy,1,32,33
2012-05-31,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,7,171,178
2012-05-31,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,18,489,507
2012-05-31,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,18,675,693
2012-05-31,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,47,264,311
2012-05-31,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,65,155,220
2012-05-31,summer,May,Pagi,0,Kamis,1,Clear/Partly Cloudy,65,153,218
2012-05-31,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,62,230,292
2012-05-31,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,77,216,293
2012-05-31,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,61,193,254
2012-05-31,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,81,209,290
2012-05-31,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,103,384,487
2012-05-31,summer,May,Siang,0,Kamis,1,Clear/Partly Cloudy,85,742,827
2012-05-31,summer,May,Malam,0,Kamis,1,Clear/Partly Cloudy,85,700,785
2012-05-31,summer,May,Malam,0,Kamis,1,Clear/Partly Cloudy,104,487,591
2012-05-31,summer,May,Malam,0,Kamis,1,Clear/Partly Cloudy,88,391,479
2012-05-31,summer,May,Malam,0,Kamis,1,Clear/Partly Cloudy,41,318,359
2012-05-31,summer,May,Malam,0,Kamis,1,Clear/Partly Cloudy,43,221,264
2012-05-31,summer,May,Malam,0,Kamis,1,Clear/Partly Cloudy,26,114,140
2012-06-01,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,10,76,86
2012-06-01,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,0,34,34
2012-06-01,summer,Jun,Dini Hari,0,Jumat,1,Clear/Partly Cloudy,3,13,16
