dateday,season,year,month,hour,count
2012-05-30,summer,2012,May,13,289
2012-05-30,summer,2012,May,14,252
2012-05-30,summer,2012,May,15,275
2012-05-30,summer,2012,May,16,398
2012-05-30,summer,2012,May,17,839
2012-05-30,summer,2012,May,18,796
2012-05-30,summer,2012,May,19,556
2012-05-30,summer,2012,May,20,431
2012-05-30,summer,2012,May,21,304
2012-05-30,summer,2012,May,22,217
2012-05-30,summer,2012,May,23,160
2012-05-31,summer,2012,May,0,61
2012-05-31,summer,2012,May,1,26
2012-05-31,summer,2012,May,2,14
2012-05-31,summer,2012,May,3,8
2012-05-31,summer,2012,May,4,8
2012-05-31,summer,2012,May,5,33
2012-05-31,summer,2012,May,6,178
2012-05-31,summer,2012,May,7,507
2012-05-31,summer,2012,May,8,693
2012-05-31,summer,2012,May,9,311
2012-05-31,summer,2012,May,10,220
2012-05-31,summer,2012,May,11,218
2012-05-31,summer,2012,May,12,292
2012-05-31,summer,2012,May,13,293
2012-05-31,summer,2012,May,14,254
2012-05-31,summer,2012,May,15,290
2012-05-31,summer,2012,May,16,487
2012-05-31,summer,2012,May,17,827
2012-05-31,summer,2012,May,18,785
2012-05-31,summer,2012,May,19,591
2012-05-31,summer,2012,May,20,479
2012-05-31,summer,2012,May,21,359
2012-05-31,summer,2012,May,22,264
2012-05-31,summer,2012,May,23,140
2012-06-01,summer,2012,Jun,0,86
2012-06-01,summer,2012,Jun,1,34
2012-06-01,summer,2012,Jun,2,16
2012-06-01,summer,2012,Jun,3,4
2012-06-01,summer,2012,Jun,4,6
2012-06-01,summer,2012,Jun,5,45
2012-06-01,summer,2012,Jun,6,141
2012-06-01,summer,2012,Jun,7,402
2012-06-01,summer,2012,Jun,8,694
2012-06-01,summer,2012,Jun,9,298
2012-06-01,summer,2012,Jun,10,204
2012-06-01,summer,2012,Jun,11,235
2012-06-01,summer,2012,Jun,12,310
2012-06-01,summer,2012,Jun,13,316
2012-06-01,summer,2012,Jun,14,254
2012-06-01,summer,2012,Jun,15,258
2012-06-01,summer,2012,Jun,16,222
2012-06-01,summer,2012,Jun,17,227
2012-06-01,summer,2012,Jun,18,110
2012-06-01,summer,2012,Jun,19,45
2012-06-01,summer,2012,Jun,20,39
2012-06-01,summer,2012,Jun,21,85
2012-06-01,summer,2012,Jun,22,23
2012-06-01,summer,2012,Jun,23,73
2012-06-02,summer,2012,Jun,0,86
2012-06-02,summer,2012,Jun,1,76
2012-06-02,summer,2012,Jun,2,41
2012-06-02,summer,2012,Jun,3,26
2012-06-02,summer,2012,Jun,4,13
2012-06-02,summer,2012,Jun,5,12
2012-06-02,summer,2012,Jun,6,36
2012-06-02,summer,2012,Jun,7,86
2012-06-02,summer,2012,Jun,8,210
2012-06-02,summer,2012,Jun,9,332
2012-06-02,summer,2012,Jun,10,493
2012-06-02,summer,2012,Jun,11,536
2012-06-02,summer,2012,Jun,12,668
2012-06-02,summer,2012,Jun,13,679
2012-06-02,summer,2012,Jun,14,647
2012-06-02,summer,2012,Jun,15,702
2012-06-02,summer,2012,Jun,16,644
2012-06-02,summer,2012,Jun,17,586
2012-06-02,summer,2012,Jun,18,512
2012-06-02,summer,2012,Jun,19,554
2012-06-02,summer,2012,Jun,20,399
2012-06-02,summer,2012,Jun,21,316
2012-06-02,summer,2012,Jun,22,228
2012-06-02,summer,2012,Jun,23,238
2012-06-03,summer,2012,Jun,0,169
2012-06-03,summer,2012,Jun,1,121
2012-06-03,summer,2012,Jun,2,89
2012-06-03,summer,2012,Jun,3,50
2012-06-03,summer,2012,Jun,4,13
2012-06-03,summer,2012,Jun,5,12
2012-06-03,summer,2012,Jun,6,22
2012-06-03,summer,2012,Jun,7,35
2012-06-03,summer,2012,Jun,8,140
2012-06-03,summer,2012,Jun,9,300
2012-06-03,summer,2012,Jun,10,404
2012-06-03,summer,2012,Jun,11,511
2012-06-03,summer,2012,Jun,12,684
2012-06-03,summer,2012,Jun,13,686
2012-06-03,summer,2012,Jun,14,678
2012-06-03,summer,2012,Jun,15,644
2012-06-03,summer,2012,Jun,16,662
2012-06-03,summer,2012,Jun,17,578
2012-06-03,summer,2012,Jun,18,496
2012-06-03,summer,2012,Jun,19,453
2012-06-03,summer,2012,Jun,20,314
2012-06-03,summer,2012,Jun,21,246
2012-06-03,summer,2012,Jun,22,226
2012-06-03,summer,2012,Jun,23,108
2012-06-04,summer,2012,Jun,0,49
2012-06-04,summer,2012,Jun,1,14
2012-06-04,summer,2012,Jun,2,11
2012-06-04,summer,2012,Jun,3,5
2012-06-04,summer,2012,Jun,4,8
2012-06-04,summer,2012,Jun,5,35
2012-06-04,summer,2012,Jun,6,139
2012-06-04,summer,2012,Jun,7,517
2012-06-04,summer,2012,Jun,8,665
2012-06-04,summer,2012,Jun,9,282
2012-06-04,summer,2012,Jun,10,187
2012-06-04,summer,2012,Jun,11,239
2012-06-04,summer,2012,Jun,12,282
2012-06-04,summer,2012,Jun,13,274
2012-06-04,summer,2012,Jun,14,270
2012-06-04,summer,2012,Jun,15,292
2012-06-04,summer,2012,Jun,16,448
2012-06-04,summer,2012,Jun,17,834
2012-06-04,summer,2012,Jun,18,822
2012-06-04,summer,2012,Jun,19,645
2012-06-04,summer,2012,Jun,20,461
2012-06-04,summer,2012,Jun,21,265
2012-06-04,summer,2012,Jun,22,168
2012-06-04,summer,2012,Jun,23,86
2012-06-05,summer,2012,Jun,0,34
2012-06-05,summer,2012,Jun,1,20
2012-06-05,summer,2012,Jun,2,8
2012-06-05,summer,2012,Jun,3,5
2012-06-05,summer,2012,Jun,4,5
2012-06-05,summer,2012,Jun,5,36
2012-06-05,summer,2012,Jun,6,184
2012-06-05,summer,2012,Jun,7,569
2012-06-05,summer,2012,Jun,8,710
2012-06-05,summer,2012,Jun,9,335
2012-06-05,summer,2012,Jun,10,176
2012-06-05,summer,2012,Jun,11,227
2012-06-05,summer,2012,Jun,12,247
2012-06-05,summer,2012,Jun,13,267
2012-06-05,summer,2012,Jun,14,276
2012-06-05,summer,2012,Jun,15,272
2012-06-05,summer,2012,Jun,16,473
2012-06-05,summer,2012,Jun,17,850
2012-06-05,summer,2012,Jun,18,790
2012-06-05,summer,2012,Jun,19,513
2012-06-05,summer,2012,Jun,20,415
2012-06-05,summer,2012,Jun,21,283
2012-06-05,summer,2012,Jun,22,193
2012-06-05,summer,2012,Jun,23,113
2012-06-06,summer,2012,Jun,0,49
2012-06-06,summer,2012,Jun,1,27
2012-06-06,summer,2012,Jun,2,11
2012-06-06,summer,2012,Jun,3,8
2012-06-06,summer,2012,Jun,4,10
2012-06-06,summer,2012,Jun,5,38
2012-06-06,summer,2012,Jun,6,172
2012-06-06,summer,2012,Jun,7,547
2012-06-06,summer,2012,Jun,8,668
2012-06-06,summer,2012,Jun,9,303
2012-06-06,summer,2012,Jun,10,203
2012-06-06,summer,2012,Jun,11,226
2012-06-06,summer,2012,Jun,12,315
2012-06-06,summer,2012,Jun,13,303
2012-06-06,summer,2012,Jun,14,302
2012-06-06,summer,2012,Jun,15,300
2012-06-06,summer,2012,Jun,16,452
2012-06-06,summer,2012,Jun,17,724
2012-06-06,summer,2012,Jun,18,782
2012-06-06,summer,2012,Jun,19,538
2012-06-06,summer,2012,Jun,20,408
2012-06-06,summer,2012,Jun,21,298
2012-06-06,summer,2012,Jun,22,248
2012-06-06,summer,2012,Jun,23,123
2012-06-07,summer,2012,Jun,0,59
2012-06-07,summer,2012,Jun,1,22
2012-06-07,summer,2012,Jun,2,12
2012-06-07,summer,2012,Jun,3,5
2012-06-07,summer,2012,Jun,4,6
2012-06-07,summer,2012,Jun,5,34
2012-06-07,summer,2012,Jun,6,170
2012-06-07,summer,2012,Jun,7,526
2012-06-07,summer,2012,Jun,8,681
2012-06-07,summer,2012,Jun,9,337
2012-06-07,summer,2012,Jun,10,210
2012-06-07,summer,2012,Jun,11,237
2012-06-07,summer,2012,Jun,12,336
2012-06-07,summer,2012,Jun,13,315
2012-06-07,summer,2012,Jun,14,265
2012-06-07,summer,2012,Jun,15,333
2012-06-07,summer,2012,Jun,16,466
2012-06-07,summer,2012,Jun,17,869
2012-06-07,summer,2012,Jun,18,813
2012-06-07,summer,2012,Jun,19,602
2012-06-07,summer,2012,Jun,20,478
2012-06-07,summer,2012,Jun,21,313
2012-06-07,summer,2012,Jun,22,228
2012-06-07,summer,2012,Jun,23,177
2012-06-08,summer,2012,Jun,0,77
2012-06-08,summer,2012,Jun,1,29
2012-06-08,summer,2012,Jun,2,19
2012-06-08,summer,2012,Jun,3,8
2012-06-08,summer,2012,Jun,4,10
2012-06-08,summer,2012,Jun,5,29
2012-06-08,summer,2012,Jun,6,139
2012-06-08,summer,2012,Jun,7,428
2012-06-08,summer,2012,Jun,8,700
2012-06-08,summer,2012,Jun,9,382
2012-06-08,summer,2012,Jun,10,249
2012-06-08,summer,2012,Jun,11,264
2012-06-08,summer,2012,Jun,12,369
2012-06-08,summer,2012,Jun,13,416
2012-06-08,summer,2012,Jun,14,373
2012-06-08,summer,2012,Jun,15,397
2012-06-08,summer,2012,Jun,16,523
2012-06-08,summer,2012,Jun,17,793
2012-06-08,summer,2012,Jun,18,723
2012-06-08,summer,2012,Jun,19,555
2012-06-08,summer,2012,Jun,20,408
2012-06-08,summer,2012,Jun,21,339
2012-06-08,summer,2012,Jun,22,291
2012-06-08,summer,2012,Jun,23,215
2012-06-09,summer,2012,Jun,0,206
2012-06-09,summer,2012,Jun,1,123
2012-06-09,summer,2012,Jun,2,89
2012-06-09,summer,2012,Jun,3,40
2012-06-09,summer,2012,Jun,4,8
2012-06-09,summer,2012,Jun,5,19
2012-06-09,summer,2012,Jun,6,80
2012-06-09,summer,2012,Jun,7,87
2012-06-09,summer,2012,Jun,8,244
2012-06-09,summer,2012,Jun,9,340
2012-06-09,summer,2012,Jun,10,466
2012-06-09,summer,2012,Jun,11,569
2012-06-09,summer,2012,Jun,12,531
2012-06-09,summer,2012,Jun,13,585
2012-06-09,summer,2012,Jun,14,593
2012-06-09,summer,2012,Jun,15,555
2012-06-09,summer,2012,Jun,16,534
2012-06-09,summer,2012,Jun,17,495
2012-06-09,summer,2012,Jun,18,451
2012-06-09,summer,2012,Jun,19,360
2012-06-09,summer,2012,Jun,20,363
2012-06-09,summer,2012,Jun,21,316
2012-06-09,summer,2012,Jun,22,214
2012-06-09,summer,2012,Jun,23,230
2012-06-10,summer,2012,Jun,0,158
2012-06-10,summer,2012,Jun,1,116
2012-06-10,summer,2012,Jun,2,73
2012-06-10,summer,2012,Jun,3,29
2012-06-10,summer,2012,Jun,4,10
2012-06-10,summer,2012,Jun,5,13
2012-06-10,summer,2012,Jun,6,30
2012-06-10,summer,2012,Jun,7,62
2012-06-10,summer,2012,Jun,8,181
2012-06-10,summer,2012,Jun,9,266
2012-06-10,summer,2012,Jun,10,413
2012-06-10,summer,2012,Jun,11,499
2012-06-10,summer,2012,Jun,12,502
2012-06-10,summer,2012,Jun,13,492
2012-06-10,summer,2012,Jun,14,500
2012-06-10,summer,2012,Jun,15,475
2012-06-10,summer,2012,Jun,16,508
2012-06-10,summer,2012,Jun,17,521
2012-06-10,summer,2012,Jun,18,490
2012-06-10,summer,2012,Jun,19,375
2012-06-10,summer,2012,Jun,20,363
2012-06-10,summer,2012,Jun,21,253
2012-06-10,summer,2012,Jun,22,159
2012-06-10,summer,2012,Jun,23,110
2012-06-11,summer,2012,Jun,0,41
2012-06-11,summer,2012,Jun,1,24
2012-06-11,summer,2012,Jun,2,17
2012-06-11,summer,2012,Jun,3,6
2012-06-11,summer,2012,Jun,4,7
2012-06-11,summer,2012,Jun,5,37
2012-06-11,summer,2012,Jun,6,144
2012-06-11,summer,2012,Jun,7,503
2012-06-11,summer,2012,Jun,8,651
2012-06-11,summer,2012,Jun,9,316
2012-06-11,summer,2012,Jun,10,147
2012-06-11,summer,2012,Jun,11,202
2012-06-11,summer,2012,Jun,12,261
2012-06-11,summer,2012,Jun,13,248
2012-06-11,summer,2012,Jun,14,259
2012-06-11,summer,2012,Jun,15,259
2012-06-11,summer,2012,Jun,16,427
2012-06-11,summer,2012,Jun,17,800
2012-06-11,summer,2012,Jun,18,831
2012-06-11,summer,2012,Jun,19,596
2012-06-11,summer,2012,Jun,20,394
2012-06-11,summer,2012,Jun,21,250
2012-06-11,summer,2012,Jun,22,164
2012-06-11,summer,2012,Jun,23,80
2012-06-12,summer,2012,Jun,0,28
2012-06-12,summer,2012,Jun,1,16
2012-06-12,summer,2012,Jun,2,6
2012-06-12,summer,2012,Jun,3,12
2012-06-12,summer,2012,Jun,4,4
2012-06-12,summer,2012,Jun,5,29
2012-06-12,summer,2012,Jun,6,136
2012-06-12,summer,2012,Jun,7,303
2012-06-12,summer,2012,Jun,8,613
2012-06-12,summer,2012,Jun,9,285
2012-06-12,summer,2012,Jun,10,125
2012-06-12,summer,2012,Jun,11,65
2012-06-12,summer,2012,Jun,12,95
2012-06-12,summer,2012,Jun,13,59
2012-06-12,summer,2012,Jun,14,60
2012-06-12,summer,2012,Jun,15,116
2012-06-12,summer,2012,Jun,16,239
2012-06-12,summer,2012,Jun,17,681
2012-06-12,summer,2012,Jun,18,653
2012-06-12,summer,2012,Jun,19,491
2012-06-12,summer,2012,Jun,20,386
2012-06-12,summer,2012,Jun,21,274
2012-06-12,summer,2012,Jun,22,207
2012-06-12,summer,2012,Jun,23,89
2012-06-13,summer,2012,Jun,0,34
2012-06-13,summer,2012,Jun,1,28
2012-06-13,summer,2012,Jun,2,4
2012-06-13,summer,2012,Jun,3,8
2012-06-13,summer,2012,Jun,4,10
2012-06-13,summer,2012,Jun,5,40
2012-06-13,summer,2012,Jun,6,194
2012-06-13,summer,2012,Jun,7,505
2012-06-13,summer,2012,Jun,8,713
2012-06-13,summer,2012,Jun,9,352
2012-06-13,summer,2012,Jun,10,198
2012-06-13,summer,2012,Jun,11,246
2012-06-13,summer,2012,Jun,12,334
2012-06-13,summer,2012,Jun,13,255
2012-06-13,summer,2012,Jun,14,320
2012-06-13,summer,2012,Jun,15,281
2012-06-13,summer,2012,Jun,16,392
2012-06-13,summer,2012,Jun,17,857
2012-06-13,summer,2012,Jun,18,744
2012-06-13,summer,2012,Jun,19,671
2012-06-13,summer,2012,Jun,20,448
2012-06-13,summer,2012,Jun,21,396
2012-06-13,summer,2012,Jun,22,238
2012-06-13,summer,2012,Jun,23,153
2012-06-14,summer,2012,Jun,0,48
2012-06-14,summer,2012,Jun,1,21
2012-06-14,summer,2012,Jun,2,9
2012-06-14,summer,2012,Jun,3,5
2012-06-14,summer,2012,Jun,4,6
2012-06-14,summer,2012,Jun,5,40
2012-06-14,summer,2012,Jun,6,181
2012-06-14,summer,2012,Jun,7,506
2012-06-14,summer,2012,Jun,8,719
2012-06-14,summer,2012,Jun,9,357
2012-06-14,summer,2012,Jun,10,179
2012-06-14,summer,2012,Jun,11,228
2012-06-14,summer,2012,Jun,12,265
2012-06-14,summer,2012,Jun,13,284
2012-06-14,summer,2012,Jun,14,298
2012-06-14,summer,2012,Jun,15,324
2012-06-14,summer,2012,Jun,16,438
2012-06-14,summer,2012,Jun,17,867
2012-06-14,summer,2012,Jun,18,823
2012-06-14,summer,2012,Jun,19,579
2012-06-14,summer,2012,Jun,20,435
2012-06-14,summer,2012,Jun,21,337
2012-06-14,summer,2012,Jun,22,242
2012-06-14,summer,2012,Jun,23,172
2012-06-15,summer,2012,Jun,0,94
2012-06-15,summer,2012,Jun,1,51
2012-06-15,summer,2012,Jun,2,15
2012-06-15,summer,2012,Jun,3,5
2012-06-15,summer,2012,Jun,4,14
2012-06-15,summer,2012,Jun,5,33
2012-06-15,summer,2012,Jun,6,151
2012-06-15,summer,2012,Jun,7,430
2012-06-15,summer,2012,Jun,8,653
2012-06-15,summer,2012,Jun,9,366
2012-06-15,summer,2012,Jun,10,216
2012-06-15,summer,2012,Jun,11,286
2012-06-15,summer,2012,Jun,12,403
2012-06-15,summer,2012,Jun,13,393
2012-06-15,summer,2012,Jun,14,376
2012-06-15,summer,2012,Jun,15,377
2012-06-15,summer,2012,Jun,16,558
2012-06-15,summer,2012,Jun,17,823
2012-06-15,summer,2012,Jun,18,693
2012-06-15,summer,2012,Jun,19,467
2012-06-15,summer,2012,Jun,20,385
2012-06-15,summer,2012,Jun,21,333
2012-06-15,summer,2012,Jun,22,321
2012-06-15,summer,2012,Jun,23,222
2012-06-16,summer,2012,Jun,0,137
2012-06-16,summer,2012,Jun,1,95
2012-06-16,summer,2012,Jun,2,67
2012-06-16,summer,2012,Jun,3,27
2012-06-16,summer,2012,Jun,4,8
2012-06-16,summer,2012,Jun,5,23
2012-06-16,summer,2012,Jun,6,47
2012-06-16,summer,2012,Jun,7,78
2012-06-16,summer,2012,Jun,8,204
2012-06-16,summer,2012,Jun,9,367
2012-06-16,summer,2012,Jun,10,435
2012-06-16,summer,2012,Jun,11,566
2012-06-16,summer,2012,Jun,12,603
2012-06-16,summer,2012,Jun,13,617
2012-06-16,summer,2012,Jun,14,573
2012-06-16,summer,2012,Jun,15,583
2012-06-16,summer,2012,Jun,16,542
2012-06-16,summer,2012,Jun,17,593
2012-06-16,summer,2012,Jun,18,571
2012-06-16,summer,2012,Jun,19,461
2012-06-16,summer,2012,Jun,20,352
2012-06-16,summer,2012,Jun,21,290
2012-06-16,summer,2012,Jun,22,280
2012-06-16,summer,2012,Jun,23,183
2012-06-17,summer,2012,Jun,0,148
2012-06-17,summer,2012,Jun,1,88
2012-06-17,summer,2012,Jun,2,74
2012-06-17,summer,2012,Jun,3,28
2012-06-17,summer,2012,Jun,4,18
2012-06-17,summer,2012,Jun,5,17
2012-06-17,summer,2012,Jun,6,23
2012-06-17,summer,2012,Jun,7,48
2012-06-17,summer,2012,Jun,8,119
2012-06-17,summer,2012,Jun,9,274
2012-06-17,summer,2012,Jun,10,436
2012-06-17,summer,2012,Jun,11,546
2012-06-17,summer,2012,Jun,12,615
2012-06-17,summer,2012,Jun,13,614
2012-06-17,summer,2012,Jun,14,582
2012-06-17,summer,2012,Jun,15,463
2012-06-17,summer,2012,Jun,16,580
2012-06-17,summer,2012,Jun,17,593
2012-06-17,summer,2012,Jun,18,513
2012-06-17,summer,2012,Jun,19,390
2012-06-17,summer,2012,Jun,20,302
2012-06-17,summer,2012,Jun,21,246
2012-06-17,summer,2012,Jun,22,153
2012-06-17,summer,2012,Jun,23,108
2012-06-18,summer,2012,Jun,0,40
2012-06-18,summer,2012,Jun,1,14
2012-06-18,summer,2012,Jun,2,9
2012-06-18,summer,2012,Jun,3,4
2012-06-18,summer,2012,Jun,4,9
2012-06-18,summer,2012,Jun,5,23
2012-06-18,summer,2012,Jun,6,37
2012-06-18,summer,2012,Jun,7,145
2012-06-18,summer,2012,Jun,8,474
2012-06-18,summer,2012,Jun,9,250
2012-06-18,summer,2012,Jun,10,91
2012-06-18,summer,2012,Jun,11,121
2012-06-18,summer,2012,Jun,12,168
2012-06-18,summer,2012,Jun,13,225
2012-06-18,summer,2012,Jun,14,219
2012-06-18,summer,2012,Jun,15,237
2012-06-18,summer,2012,Jun,16,332
2012-06-18,summer,2012,Jun,17,723
2012-06-18,summer,2012,Jun,18,642
2012-06-18,summer,2012,Jun,19,463
2012-06-18,summer,2012,Jun,20,362
2012-06-18,summer,2012,Jun,21,273
2012-06-18,summer,2012,Jun,22,164
2012-06-18,summer,2012,Jun,23,74
2012-06-19,summer,2012,Jun,0,35
2012-06-19,summer,2012,Jun,1,14
2012-06-19,summer,2012,Jun,2,15
2012-06-19,summer,2012,Jun,3,8
2012-06-19,summer,2012,Jun,4,10
2012-06-19,summer,2012,Jun,5,37
2012-06-19,summer,2012,Jun,6,161
2012-06-19,summer,2012,Jun,7,480
2012-06-19,summer,2012,Jun,8,673
2012-06-19,summer,2012,Jun,9,328
2012-06-19,summer,2012,Jun,10,180
2012-06-19,summer,2012,Jun,11,230
2012-06-19,summer,2012,Jun,12,292
2012-06-19,summer,2012,Jun,13,272
2012-06-19,summer,2012,Jun,14,227
2012-06-19,summer,2012,Jun,15,259
2012-06-19,summer,2012,Jun,16,334
2012-06-19,summer,2012,Jun,17,811
2012-06-19,summer,2012,Jun,18,795
2012-06-19,summer,2012,Jun,19,514
2012-06-19,summer,2012,Jun,20,458
2012-06-19,summer,2012,Jun,21,276
2012-06-19,summer,2012,Jun,22,291
2012-06-19,summer,2012,Jun,23,125
2012-06-20,summer,2012,Jun,0,53
2012-06-20,summer,2012,Jun,1,27
2012-06-20,summer,2012,Jun,2,6
2012-06-20,summer,2012,Jun,3,8
2012-06-20,summer,2012,Jun,4,7
2012-06-20,summer,2012,Jun,5,39
2012-06-20,summer,2012,Jun,6,165
2012-06-20,summer,2012,Jun,7,464
2012-06-20,summer,2012,Jun,8,643
2012-06-20,summer,2012,Jun,9,316
2012-06-20,summer,2012,Jun,10,167
2012-06-20,summer,2012,Jun,11,188
2012-06-20,summer,2012,Jun,12,180
2012-06-20,summer,2012,Jun,13,211
2012-06-20,summer,2012,Jun,14,190
2012-06-20,summer,2012,Jun,15,179
2012-06-20,summer,2012,Jun,16,335
2012-06-20,summer,2012,Jun,17,691
2012-06-20,summer,2012,Jun,18,672
2012-06-20,summer,2012,Jun,19,539
2012-06-20,summer,2012,Jun,20,407
2012-06-20,summer,2012,Jun,21,344
2012-06-20,summer,2012,Jun,22,257
2012-06-20,summer,2012,Jun,23,123
2012-06-21,fall,2012,Jun,0,69
2012-06-21,fall,2012,Jun,1,18
2012-06-21,fall,2012,Jun,2,18
2012-06-21,fall,2012,Jun,3,11
2012-06-21,fall,2012,Jun,4,12
2012-06-21,fall,2012,Jun,5,40
2012-06-21,fall,2012,Jun,6,150
2012-06-21,fall,2012,Jun,7,463
2012-06-21,fall,2012,Jun,8,590
2012-06-21,fall,2012,Jun,9,256
2012-06-21,fall,2012,Jun,10,150
2012-06-21,fall,2012,Jun,11,161
2012-06-21,fall,2012,Jun,12,215
2012-06-21,fall,2012,Jun,13,172
2012-06-21,fall,2012,Jun,14,176
2012-06-21,fall,2012,Jun,15,194
2012-06-21,fall,2012,Jun,16,320
2012-06-21,fall,2012,Jun,17,615
2012-06-21,fall,2012,Jun,18,640
2012-06-21,fall,2012,Jun,19,499
2012-06-21,fall,2012,Jun,20,436
2012-06-21,fall,2012,Jun,21,311
2012-06-21,fall,2012,Jun,22,243
2012-06-21,fall,2012,Jun,23,146
2012-06-22,fall,2012,Jun,0,93
2012-06-22,fall,2012,Jun,1,31
2012-06-22,fall,2012,Jun,2,12
2012-06-22,fall,2012,Jun,3,7
2012-06-22,fall,2012,Jun,4,10
2012-06-22,fall,2012,Jun,5,38
2012-06-22,fall,2012,Jun,6,122
2012-06-22,fall,2012,Jun,7,359
2012-06-22,fall,2012,Jun,8,613
2012-06-22,fall,2012,Jun,9,333
2012-06-22,fall,2012,Jun,10,185
2012-06-22,fall,2012,Jun,11,236
2012-06-22,fall,2012,Jun,12,254
2012-06-22,fall,2012,Jun,13,300
2012-06-22,fall,2012,Jun,14,263
2012-06-22,fall,2012,Jun,15,284
2012-06-22,fall,2012,Jun,16,380
2012-06-22,fall,2012,Jun,17,646
2012-06-22,fall,2012,Jun,18,505
2012-06-22,fall,2012,Jun,19,362
2012-06-22,fall,2012,Jun,20,202
2012-06-22,fall,2012,Jun,21,217
2012-06-22,fall,2012,Jun,22,197
2012-06-22,fall,2012,Jun,23,174
2012-06-23,fall,2012,Jun,0,116
2012-06-23,fall,2012,Jun,1,123
2012-06-23,fall,2012,Jun,2,93
2012-06-23,fall,2012,Jun,3,42
2012-06-23,fall,2012,Jun,4,19
2012-06-23,fall,2012,Jun,5,12
2012-06-23,fall,2012,Jun,6,47
2012-06-23,fall,2012,Jun,7,78
2012-06-23,fall,2012,Jun,8,167
2012-06-23,fall,2012,Jun,9,332
2012-06-23,fall,2012,Jun,10,494
2012-06-23,fall,2012,Jun,11,516
2012-06-23,fall,2012,Jun,12,602
2012-06-23,fall,2012,Jun,13,564
2012-06-23,fall,2012,Jun,14,609
2012-06-23,fall,2012,Jun,15,483
2012-06-23,fall,2012,Jun,16,513
2012-06-23,fall,2012,Jun,17,530
2012-06-23,fall,2012,Jun,18,481
2012-06-23,fall,2012,Jun,19,425
2012-06-23,fall,2012,Jun,20,386
2012-06-23,fall,2012,Jun,21,322
2012-06-23,fall,2012,Jun,22,279
2012-06-23,fall,2012,Jun,23,225
2012-06-24,fall,2012,Jun,0,163
2012-06-24,fall,2012,Jun,1,127
2012-06-24,fall,2012,Jun,2,114
2012-06-24,fall,2012,Jun,3,60
2012-06-24,fall,2012,Jun,4,13
2012-06-24,fall,2012,Jun,5,8
2012-06-24,fall,2012,Jun,6,25
2012-06-24,fall,2012,Jun,7,71
2012-06-24,fall,2012,Jun,8,141
2012-06-24,fall,2012,Jun,9,232
2012-06-24,fall,2012,Jun,10,452
2012-06-24,fall,2012,Jun,11,506
2012-06-24,fall,2012,Jun,12,556
2012-06-24,fall,2012,Jun,13,585
2012-06-24,fall,2012,Jun,14,551
2012-06-24,fall,2012,Jun,15,487
2012-06-24,fall,2012,Jun,16,461
2012-06-24,fall,2012,Jun,17,532
2012-06-24,fall,2012,Jun,18,534
2012-06-24,fall,2012,Jun,19,423
2012-06-24,fall,2012,Jun,20,332
2012-06-24,fall,2012,Jun,21,253
2012-06-24,fall,2012,Jun,22,178
2012-06-24,fall,2012,Jun,23,87
2012-06-25,fall,2012,Jun,0,68
2012-06-25,fall,2012,Jun,1,31
2012-06-25,fall,2012,Jun,2,14
2012-06-25,fall,2012,Jun,3,5
2012-06-25,fall,2012,Jun,4,4
2012-06-25,fall,2012,Jun,5,43
2012-06-25,fall,2012,Jun,6,158
2012-06-25,fall,2012,Jun,7,485
2012-06-25,fall,2012,Jun,8,608
2012-06-25,fall,2012,Jun,9,268
2012-06-25,fall,2012,Jun,10,184
2012-06-25,fall,2012,Jun,11,181
2012-06-25,fall,2012,Jun,12,270
2012-06-25,fall,2012,Jun,13,260
2012-06-25,fall,2012,Jun,14,251
2012-06-25,fall,2012,Jun,15,233
2012-06-25,fall,2012,Jun,16,414
2012-06-25,fall,2012,Jun,17,833
2012-06-25,fall,2012,Jun,18,791
2012-06-25,fall,2012,Jun,19,582
2012-06-25,fall,2012,Jun,20,475
2012-06-25,fall,2012,Jun,21,331
2012-06-25,fall,2012,Jun,22,187
2012-06-25,fall,2012,Jun,23,103
2012-06-26,fall,2012,Jun,0,37
2012-06-26,fall,2012,Jun,1,30
2012-06-26,fall,2012,Jun,2,9
2012-06-26,fall,2012,Jun,3,9
2012-06-26,fall,2012,Jun,4,10
2012-06-26,fall,2012,Jun,5,39
2012-06-26,fall,2012,Jun,6,188
2012-06-26,fall,2012,Jun,7,552
2012-06-26,fall,2012,Jun,8,656
2012-06-26,fall,2012,Jun,9,328
2012-06-26,fall,2012,Jun,10,190
2012-06-26,fall,2012,Jun,11,235
2012-06-26,fall,2012,Jun,12,308
2012-06-26,fall,2012,Jun,13,306
2012-06-26,fall,2012,Jun,14,267
2012-06-26,fall,2012,Jun,15,317
2012-06-26,fall,2012,Jun,16,416
2012-06-26,fall,2012,Jun,17,900
2012-06-26,fall,2012,Jun,18,824
2012-06-26,fall,2012,Jun,19,612
2012-06-26,fall,2012,Jun,20,505
2012-06-26,fall,2012,Jun,21,328
2012-06-26,fall,2012,Jun,22,245
2012-06-26,fall,2012,Jun,23,131
2012-06-27,fall,2012,Jun,0,54
2012-06-27,fall,2012,Jun,1,23
2012-06-27,fall,2012,Jun,2,14
2012-06-27,fall,2012,Jun,3,8
2012-06-27,fall,2012,Jun,4,11
2012-06-27,fall,2012,Jun,5,36
2012-06-27,fall,2012,Jun,6,200
2012-06-27,fall,2012,Jun,7,527
2012-06-27,fall,2012,Jun,8,687
2012-06-27,fall,2012,Jun,9,282
